projectname,classification,commenttext
columba-1.4-src,WITHOUT_CLASSIFICATION,// }
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see
     * java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelEventPump#removeClassModelEventListener(
     * 		java.beans.PropertyChangeListener, java.lang.Object,
     * 		java.lang.String)
     */"
columba-1.4-src,WITHOUT_CLASSIFICATION,//setEnabled(false);
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the markers that are associated with a specific dataset...
argouml,WITHOUT_CLASSIFICATION,// Begin a transaction - we'll do a bunch of reads first // to collect a set of elements to delete - then delete them all
jEdit-4.2,WITHOUT_CLASSIFICATION,//}}}
jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 526
apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
                fragments.addElement(value.substring(pos + 1, pos + 2));
                prev = pos + 2;
                */"
jruby-1.4.0,DESIGN,/* FIXME: finalizer should be dupped here */
argouml,WITHOUT_CLASSIFICATION,// Test remaining form of removeBaseClass
jruby-1.4.0,WITHOUT_CLASSIFICATION,// exception instructions
sql12,WITHOUT_CLASSIFICATION,"// As a last resort, get the length of the longest value in the  // specified column."
emf-2.4.1,WITHOUT_CLASSIFICATION,"// This runs the options, and shows progress. //"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.plaf.metal.MetalTheme#getPrimary2()
     */"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// increment an unknown row
emf-2.4.1,WITHOUT_CLASSIFICATION,// use new node from now on
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// convertTree(tree);
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.notation.NotationName#getConfigurationValue()
     */"
jEdit-4.2,WITHOUT_CLASSIFICATION,"// If only one new file is open which is clean, just close // it, which will create an 'Untitled-1'"
sql12,WITHOUT_CLASSIFICATION,// check option not supported
argouml,WITHOUT_CLASSIFICATION,// TODO: Double check - tfm
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*
	 * (non-Javadoc)
	 * 
	 * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
	 */"
sql12,WITHOUT_CLASSIFICATION,// NOI18N
hibernate-distribution-3.3.2.GA,DESIGN,//TODO: inefficient if that cache is just going to ignore the updated state!
argouml,WITHOUT_CLASSIFICATION,"/*
         * This needs to be a concrete metatype, so we can't use
         * the general, but abstract, Classifier.  Replace with its
         * concrete subtypes.
         */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// i18n stuff
argouml,WITHOUT_CLASSIFICATION,/* Set the drop location in the case of D&D: */
jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Instance variables
emf-2.4.1,DESIGN,// EATM Call the deprecated method which does the same thing  // but might have an override in older code.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the background if there is one...
jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 2014
columba-1.4-src,WITHOUT_CLASSIFICATION,"// mainPanel.add( topBorderPanel, BorderLayout.NORTH );"
columba-1.4-src,WITHOUT_CLASSIFICATION,// glocal grid line colors
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
jruby-1.4.0,DESIGN,// FIXME: I don't like this
argouml,WITHOUT_CLASSIFICATION,// Set the name and icon:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//only 1 power of 10 value, it's > 0 and its resulting // tick value will be larger than lower bound of data //decrement to generate more ticks"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.critics.Critic#toDoItem( java.lang.Object,
     *      org.argouml.cognitive.Designer)
     */"
argouml,DESIGN,// TODO: Taken from FigClassifierBoxWithAttribute to handle events // on an attribute. All this event handling should eventually be moved // to the compartment Fig for attributes
argouml,WITHOUT_CLASSIFICATION,// Made following change from OCL in UML 1.4 section 2.9.3.22: //   CollaborationInstance -> CollaborationInstanceSet
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// no need to even collect this information if the persister is considered multi-table
jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setFoldLevel() method // Also sets 'fold level valid' flag
argouml,DESIGN,"// workaround for missing ability to parse ""*"""
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Pretend there is an xmlns="""" because we really need to ensure that the null prefix  // isn't used to denote something other than the null namespace. //"
argouml,TEST,"/* Listening only to ""remove"" events does not work...
         * TODO: Check if this works now with new event pump - tfm
         */"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//column unique-key
jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ quicksort() method
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tests with values
sql12,WITHOUT_CLASSIFICATION,// i18n[firebird.domainDetails=Display domain details]
columba-1.4-src,WITHOUT_CLASSIFICATION,// let exception handler process other errors
jEdit-4.2,DESIGN,// this method is a nightmare
sql12,DOCUMENTATION,"/**
 * TODO: JavaDoc
 * 
 * @author Colin Bell
 */"
jEdit-4.2,WITHOUT_CLASSIFICATION,// may have been axed previously
emf-2.4.1,WITHOUT_CLASSIFICATION,// missing attribute
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// if the property mapping consists of all formulas,  // make it non-updateable"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// long, slow way causes disabling"
columba-1.4-src,WITHOUT_CLASSIFICATION,// register interest on folder events
jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setSearchMatcher() method
argouml,WITHOUT_CLASSIFICATION,// If the child component is resizable then // we don't know it's actual size yet. // It will be calculated later as a // proportion of the available left over // space.  For now this is flagged as zero.
sql12,WITHOUT_CLASSIFICATION,// Guaranteed to be non-null.
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Use format to create number; if it fails, use the default"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// NOOP
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the new bin doesn't overlap with any existing bin
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We don't know how many entries will be skipped
sql12,WITHOUT_CLASSIFICATION,// transparent
columba-1.4-src,WITHOUT_CLASSIFICATION,// add to listmodel
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
jEdit-4.2,WITHOUT_CLASSIFICATION,//}}}
emf-2.4.1,WITHOUT_CLASSIFICATION,// get rewriter
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*
     * Predefined format patterns, selected by the property log_format_type (see
     * jmeter.properties) The new-line is added later
     */"
sql12,WITHOUT_CLASSIFICATION,// sequence clauses
hibernate-distribution-3.3.2.GA,DESIGN,/* trim done to workaround stupid oracle bug that cant handle whitespaces before a { in a sp */
sql12,WITHOUT_CLASSIFICATION,"// if no DataType object, then there is nothing to handle File IO, // so cannot do it"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see TargetListener#targetRemoved(TargetEvent)
     */"
jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 333
apache-ant-1.7.0,DESIGN,// Temporary - until we figure a better API
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*
	 * (non-Javadoc)
	 *
	 * @see org.columba.mail.folder.event.IFolderListener#messageFlagChanged(org.columba.mail.folder.event.IFolderEvent)
	 */"
jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ToggleAction constructor
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// If already inspecting, there is no need to register/unregister again."
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*
     * Returns the classpath entries that match the search list of jars and paths
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see junit.framework.TestCase#setUp()
     */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,// Write the capacity. //
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,// use the pool to retrieve the parser
columba-1.4-src,WITHOUT_CLASSIFICATION,// get message with UID
argouml,WITHOUT_CLASSIFICATION,"// init from config // read number, write result as new default and prepare keys"
jruby-1.4.0,WITHOUT_CLASSIFICATION,"/* \M-X, \M-\C-X, \M-\cX */"
argouml,WITHOUT_CLASSIFICATION,// we do nothing. No call to the parent
sql12,WITHOUT_CLASSIFICATION,// this is expected
jruby-1.4.0,WITHOUT_CLASSIFICATION,// Is there a supplied proc argument or do we assume a block was supplied
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*
		 * builder.append(sslLabel, 3); builder.nextLine();
		 *
		 * builder.append(disableSSLConnectionRadioButton, 2);
		 * builder.nextLine(); builder.append(enableSSLConnectionRadioButton,
		 * 2); builder.nextLine();
		 * builder.append(enableSTARTTLSExtensionRadioButton, 2);
		 * builder.nextLine();
		 */"
jruby-1.4.0,WITHOUT_CLASSIFICATION,"// depending on size of original args, call appropriate utility method"
emf-2.4.1,WITHOUT_CLASSIFICATION,/* Trick to import java.util.* without warnings */
jruby-1.4.0,WITHOUT_CLASSIFICATION,// Windows is LLP64
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*
     * @see org.apache.jmeter.gui.action.Command#getActionNames()
     */"
apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Subversion
columba-1.4-src,WITHOUT_CLASSIFICATION,//MessageNode getMessageNodeAtRow(int index);
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.ToDoListListener#toDoItemsRemoved(org.argouml.cognitive.ToDoListEvent)
     */"
apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Directory path of the EJB descriptor // Filename appearing before name terminator // Filename appearing after the name terminator
jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1995
jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getService() method
columba-1.4-src,WITHOUT_CLASSIFICATION,// Here we get the new mailboxinfo for the folder
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// A list of collection wrappers that were instantiating during result set // processing, that we will need to initialize at the end of the query"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Assume there's at least one file
argouml,WITHOUT_CLASSIFICATION,// don't show element imports in profiles
sql12,WITHOUT_CLASSIFICATION,//	private Map _allTabs = new HashMap();
columba-1.4-src,WITHOUT_CLASSIFICATION,"//dialog.getContentPane().setLayout( new BoxLayout( dialog.getContentPane(), BoxLayout.Y_AXIS ) );"
sql12,WITHOUT_CLASSIFICATION,"// this DataType does not limit the data read during the initial load of the table, // so there is no need to re-read the complete data later"
jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ selectAll() method
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
jEdit-4.2,WITHOUT_CLASSIFICATION,"// Number of characters in 'buf' array. // InputStream.read() doesn't always fill the // array (eg, the file size is not a multiple of // IOBUFSIZE, or it is a GZipped file, etc)"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */"
jEdit-4.2,WITHOUT_CLASSIFICATION,//}}}
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Used by ResultCollector.sampleOccurred(SampleEvent event)
jEdit-4.2,WITHOUT_CLASSIFICATION,//}}}
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change rendering order to ensure that bar overlapping is the // right way around
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//++ Action command names //$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**
   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.
   * <!-- begin-user-doc -->
   * <!-- end-user-doc -->
   * @return the first non-null result returned by a <code>caseXXX</code> call.
   * @generated
   */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*
             * GenericController sub_1 = new GenericController();
             * sub_1.addTestElement(new IfController(""3==3""));
             * controller.addTestElement(sub_1); controller.addTestElement(new
             * IfController(""false==true""));
             */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// There should be at least one archive separator per scheme. //
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,"/*
     * Does not do anything.
     *
     * @see org.argouml.cognitive.Poster#fixIt(org.argouml.cognitive.ToDoItem,
     * java.lang.Object)
     */"
argouml,DESIGN,"/**
 * A window that displays an exception to the user if we can't handle it
 * in any other way.
 * 
 * TODO: This has been partly converted to be a generic error dialog 
 * rather than something specific to exceptions.  This should be renamed
 * when that process is complete.
 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,"/*
	 * private JButton enableButton; private JButton disableButton;
	 */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// tooltip text
jEdit-4.2,WITHOUT_CLASSIFICATION,//}}}
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Configured using the JAXP Configurator
columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$
jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ popElement() method
sql12,WITHOUT_CLASSIFICATION,// Do the conversion into the object in a safe manner
columba-1.4-src,WITHOUT_CLASSIFICATION,// append the new Date // header
hibernate-distribution-3.3.2.GA,DESIGN,"// even here, if only properties mapped to the ""base table"" are referenced // in the set and where clauses, this could be handled by the BasicDelegate. // TODO : decide if it is better performance-wise to perform that check, or to simply use the MultiTableUpdateDelegate"
columba-1.4-src,WITHOUT_CLASSIFICATION,// update timer event
columba-1.4-src,WITHOUT_CLASSIFICATION,// Guaranteed to return a non-null array
jEdit-4.2,WITHOUT_CLASSIFICATION,//}}}
argouml,WITHOUT_CLASSIFICATION,// increase offset by 2px at a time
jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Maybe show add abbrev dialog
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Server-only work item
sql12,WITHOUT_CLASSIFICATION,"// The following is only useable for a root type of InternalFrame. If the // root type is Dialog or Frame, then other code must be used."
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.Component#getMinimumSize()
     */"
columba-1.4-src,WITHOUT_CLASSIFICATION,// row count
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Ignored
jruby-1.4.0,WITHOUT_CLASSIFICATION,"/* ============================
     * Here are hash internals
     * (This could be extracted to a separate class but it's not too large though)
     * ============================
     */"
columba-1.4-src,WITHOUT_CLASSIFICATION,"// true if action is enabled, false otherwiese"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.FocusListener#focusGained(java.awt.event.FocusEvent)
     */"
jEdit-4.2,WITHOUT_CLASSIFICATION,//}}}
jruby-1.4.0,WITHOUT_CLASSIFICATION,//yyDgoto 136
jruby-1.4.0,WITHOUT_CLASSIFICATION,// ignore if it's not a global var
jEdit-4.2,WITHOUT_CLASSIFICATION,// Compare with number of dimensions actually created with the // number specified (syntax uses the undefined ones here)
emf-2.4.1,WITHOUT_CLASSIFICATION,// Not instantiable
jruby-1.4.0,WITHOUT_CLASSIFICATION,// SignalFacade
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
sql12,WITHOUT_CLASSIFICATION,// get the values from the controls and set them in the static properties
jEdit-4.2,WITHOUT_CLASSIFICATION,//}}}
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
jEdit-4.2,WITHOUT_CLASSIFICATION,//}}}
jEdit-4.2,WITHOUT_CLASSIFICATION,// handled target
columba-1.4-src,WITHOUT_CLASSIFICATION,// build new body part
argouml,IMPLEMENTATION,// TODO: Implement support for multiple TaggedValues
jEdit-4.2,WITHOUT_CLASSIFICATION,// need to deep clone?
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ $NON-NLS-2$
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the template path points at a project with a JET Nature,  // then we will assume that the templates we want to use are already compiled in this plugin Java project. // "
sql12,WITHOUT_CLASSIFICATION,"/*
	 * DataBase-related functions
	 */"
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
     * @see java.lang.Runnable#run()
     */"
apache-ant-1.7.0,WITHOUT_CLASSIFICATION,////////////////////////////////////////////////////////////////////// // ATTRIBUTES
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Assume we have already created the store
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Run entire test again
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// the child to be removed will always be 0 'cos as the nodes are // removed the nth node will become (n-1)th
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//NONE, because its the requested lock mode, not the actual! "
